Município1;Código Município IBGE;População estimada (2020);UF1;Data;Média de Índice De Isolamento
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 07/11;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 06/11;51%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 05/11;50%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 04/11;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 03/11;51%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 02/11;58%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 01/11;59%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 31/10;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 30/10;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 29/10;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 28/10;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 27/10;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 26/10;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 25/10;59%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 24/10;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 23/10;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 22/10;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 21/10;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 20/10;51%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 19/10;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 18/10;59%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 17/10;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 16/10;50%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 15/10;51%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 14/10;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 13/10;51%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 12/10;58%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 11/10;59%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 10/10;51%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 09/10;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 08/10;51%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 07/10;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 06/10;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 05/10;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 04/10;59%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 03/10;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 02/10;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 01/10;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 30/09;38%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 29/09;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 28/09;51%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 27/09;59%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 26/09;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 25/09;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 24/09;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 23/09;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 22/09;54%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 21/09;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 20/09;59%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 19/09;54%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 18/09;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 17/09;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 16/09;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 15/09;51%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 14/09;45%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 13/09;44%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 12/09;54%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 11/09;51%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 10/09;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 09/09;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 08/09;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 07/09;59%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 06/09;57%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 05/09;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 04/09;48%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 03/09;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 02/09;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 01/09;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 31/08;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 30/08;61%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 29/08;54%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 28/08;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 27/08;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 26/08;54%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 25/08;54%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 24/08;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 23/08;61%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 22/08;55%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 21/08;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 20/08;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 19/08;54%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 18/08;54%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 17/08;54%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 16/08;64%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 15/08;57%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 14/08;55%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 13/08;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 12/08;54%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 11/08;54%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 10/08;54%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 09/08;61%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 08/08;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 07/08;51%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 06/08;40%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 05/08;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 04/08;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 03/08;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 02/08;64%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 01/08;56%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 31/07;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 30/07;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 29/07;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 28/07;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 27/07;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 26/07;61%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 25/07;56%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 24/07;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 23/07;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 22/07;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 21/07;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 20/07;54%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 19/07;54%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 18/07;50%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 17/07;49%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 16/07;49%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 15/07;50%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 14/07;50%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 13/07;50%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 12/07;54%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 11/07;50%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 10/07;49%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 09/07;50%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 08/07;50%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 07/07;51%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 06/07;50%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 05/07;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 04/07;50%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 03/07;50%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 02/07;51%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 01/07;51%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 30/06;49%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 29/06;50%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 28/06;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 27/06;50%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 26/06;50%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 25/06;49%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 24/06;51%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 23/06;51%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 22/06;50%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 21/06;54%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 20/06;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 19/06;50%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 18/06;49%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 17/06;50%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 16/06;51%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 15/06;49%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 14/06;56%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 13/06;51%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 12/06;48%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 11/06;51%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 10/06;48%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 09/06;51%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 08/06;51%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 07/06;55%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 06/06;49%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 05/06;50%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 04/06;51%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 03/06;51%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 02/06;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 01/06;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 31/05;56%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 30/05;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 29/05;51%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 28/05;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 27/05;50%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 26/05;55%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 25/05;60%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 24/05;56%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 23/05;50%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 22/05;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 21/05;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 20/05;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 19/05;44%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 18/05;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 17/05;56%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 16/05;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 15/05;50%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 14/05;50%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 13/05;51%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 12/05;51%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 11/05;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 10/05;55%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 09/05;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 08/05;50%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 07/05;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 06/05;51%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 05/05;51%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 04/05;51%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 03/05;57%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 02/05;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 01/05;54%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 30/04;51%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 29/04;47%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 28/04;51%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 27/04;51%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 26/04;55%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 25/04;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 24/04;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 23/04;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 22/04;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 21/04;59%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 20/04;54%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 19/04;59%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 18/04;55%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 17/04;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 16/04;54%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 15/04;55%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 14/04;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 13/04;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 12/04;55%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 11/04;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 10/04;57%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 09/04;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 08/04;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 07/04;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 06/04;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 05/04;56%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 04/04;54%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 03/04;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 02/04;51%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 01/04;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 31/03;54%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 30/03;55%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 29/03;59%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 28/03;56%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 27/03;54%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 26/03;54%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 25/03;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 24/03;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 23/03;52%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 22/03;56%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 21/03;53%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 20/03;48%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 19/03;49%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 18/03;48%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 17/03;47%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 13/03;44%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 12/03;44%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 11/03;43%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 10/03;45%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 09/03;44%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 08/03;44%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 07/03;44%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 06/03;40%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 05/03;45%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 04/03;45%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;terça-feira, 03/03;45%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;segunda-feira, 02/03;45%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;domingo, 01/03;44%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sábado, 29/02;43%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;sexta-feira, 28/02;43%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quinta-feira, 27/02;43%
SÃO JOSÉ DO RIO PARDO;3549706;55124;SP;quarta-feira, 26/02;43%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;segunda-feira, 19/07;38%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;domingo, 18/07;45%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;sábado, 17/07;39%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;sexta-feira, 16/07;36%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;quinta-feira, 15/07;37%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;quarta-feira, 14/07;37%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;terça-feira, 13/07;37%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;segunda-feira, 12/07;36%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;domingo, 11/07;46%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;sábado, 10/07;39%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;sexta-feira, 09/07;41%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;quinta-feira, 08/07;36%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;quarta-feira, 07/07;36%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;terça-feira, 06/07;38%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;segunda-feira, 05/07;37%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;domingo, 04/07;48%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;sábado, 03/07;42%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;sexta-feira, 02/07;36%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;quinta-feira, 01/07;38%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;quarta-feira, 30/06;38%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;terça-feira, 29/06;39%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;segunda-feira, 28/06;38%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;domingo, 27/06;49%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;sábado, 26/06;43%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;sexta-feira, 25/06;37%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;quinta-feira, 24/06;38%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;quarta-feira, 23/06;37%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;terça-feira, 22/06;38%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;segunda-feira, 21/06;38%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;domingo, 20/06;49%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;sábado, 19/06;42%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;sexta-feira, 18/06;37%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;quinta-feira, 17/06;37%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;quarta-feira, 16/06;36%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;terça-feira, 15/06;37%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;segunda-feira, 14/06;37%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;domingo, 13/06;46%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;sábado, 12/06;40%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;sexta-feira, 11/06;36%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;quinta-feira, 10/06;37%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;quarta-feira, 09/06;36%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;terça-feira, 08/06;37%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;segunda-feira, 07/06;37%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;domingo, 06/06;47%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;sábado, 05/06;40%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;sexta-feira, 04/06;37%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;quinta-feira, 03/06;45%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;quarta-feira, 02/06;37%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;terça-feira, 01/06;38%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;segunda-feira, 31/05;37%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;domingo, 30/05;47%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;sábado, 29/05;40%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;sexta-feira, 28/05;37%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;quinta-feira, 27/05;37%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;quarta-feira, 26/05;38%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;terça-feira, 25/05;37%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;segunda-feira, 24/05;38%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;domingo, 23/05;48%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;sábado, 22/05;41%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;sexta-feira, 21/05;36%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;quinta-feira, 20/05;37%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;quarta-feira, 19/05;37%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;terça-feira, 18/05;39%
SÃO JOSÉ DO RIO PRETO;3549805;464983;SP;segunda-feira, 17/05;37%
